work,type,size,PKG,seconds
schaffers, f, 128, 19.71, 0.34451329
schaffers, f, 128, 19.62, 0.34722870
schaffers, f, 128, 19.41, 0.34143995
schaffers, f, 128, 19.17, 0.34704622
schaffers, f, 128, 19.02, 0.34595182
schaffers, f, 128, 19.12, 0.34939675
schaffers, f, 128, 18.95, 0.34321041
schaffers, f, 128, 19.07, 0.34946048
schaffers, f, 128, 18.97, 0.34526148
schaffers, f, 128, 18.62, 0.34851378
schaffers, f, 128, 18.90, 0.34879805
schaffers, f, 128, 18.51, 0.35035539
schaffers, f, 128, 19.29, 0.34431957
schaffers, f, 128, 18.98, 0.34650089
schaffers, f, 128, 21.86, 0.35083145
schaffers, f, 128, 18.93, 0.34627166
schaffers, f, 128, 19.23, 0.34928062
schaffers, f, 128, 18.82, 0.34100205
schaffers, f, 128, 19.04, 0.34338859
schaffers, f, 128, 19.25, 0.34837782
schaffers, f, 256, 40.88, 0.69763024
schaffers, f, 256, 40.71, 0.68802349
schaffers, f, 256, 40.82, 0.67384600
schaffers, f, 256, 40.42, 0.69760705
schaffers, f, 256, 39.99, 0.69435540
schaffers, f, 256, 40.49, 0.67651710
schaffers, f, 256, 40.10, 0.67744169
schaffers, f, 256, 40.42, 0.69738325
schaffers, f, 256, 40.64, 0.68739721
schaffers, f, 256, 39.33, 0.69745833
schaffers, f, 256, 39.57, 0.68593259
schaffers, f, 256, 39.30, 0.69803962
schaffers, f, 256, 39.70, 0.69606820
schaffers, f, 256, 39.93, 0.69715249
schaffers, f, 256, 40.62, 0.68538771
schaffers, f, 256, 40.62, 0.69048174
schaffers, f, 256, 40.56, 0.69508719
schaffers, f, 256, 40.24, 0.69941903
schaffers, f, 256, 39.68, 0.68063078
schaffers, f, 256, 39.95, 0.69334385
schaffers, f, 256, 40.32, 0.69057007
schaffers, f, 256, 40.91, 0.68774458
schaffers, f, 256, 40.57, 0.69863797
schaffers, f, 256, 41.32, 0.69918118
schaffers, f, 256, 40.85, 0.69159337
schaffers, f, 256, 40.42, 0.69682878
schaffers, f, 256, 39.88, 0.69778812
schaffers, f, 256, 41.82, 0.70006656
schaffers, f, 256, 40.78, 0.69770833
schaffers, f, 256, 40.60, 0.68251716
schaffers, f, 512, 83.75, 1.38270400
schaffers, f, 512, 85.30, 1.39332732
schaffers, f, 512, 83.66, 1.39062512
schaffers, f, 512, 83.05, 1.38120923
schaffers, f, 512, 82.98, 1.37448028
schaffers, f, 512, 84.41, 1.37563857
schaffers, f, 512, 84.56, 1.39174248
schaffers, f, 512, 85.30, 1.36548370
schaffers, f, 512, 85.11, 1.39376406
schaffers, f, 512, 85.34, 1.36384692
schaffers, f, 512, 84.64, 1.38346864
schaffers, f, 512, 84.06, 1.37855855
schaffers, f, 512, 81.49, 1.39337853
schaffers, f, 512, 82.57, 1.39224924
schaffers, f, 512, 83.33, 1.35179468
schaffers, f, 512, 82.92, 1.37309440
schaffers, f, 512, 83.00, 1.37518335
schaffers, f, 512, 83.73, 1.38718794
schaffers, f, 512, 86.34, 1.37613857
schaffers, f, 512, 84.90, 1.39730542
schaffers, f, 512, 85.91, 1.36984011
schaffers, f, 512, 85.09, 1.39568797
schaffers, f, 512, 85.34, 1.35242166
schaffers, f, 512, 83.52, 1.37525829
schaffers, f, 512, 85.09, 1.38505580
schaffers, f, 512, 86.55, 1.37390258
schaffers, f, 512, 85.42, 1.39425519
schaffers, f, 512, 83.65, 1.37875342
schaffers, f, 512, 83.92, 1.39118961
schaffers, f, 512, 84.03, 1.39709146
schaffers, d, 128, 22.37, 0.35200464
schaffers, d, 128, 19.36, 0.34998841
schaffers, d, 128, 19.90, 0.34959802
schaffers, d, 128, 22.89, 0.35278032
schaffers, d, 128, 23.29, 0.35726404
schaffers, d, 128, 20.14, 0.34803540
schaffers, d, 128, 22.80, 0.35389788
schaffers, d, 128, 22.10, 0.35417182
schaffers, d, 128, 21.89, 0.35876516
schaffers, d, 128, 21.94, 0.35689023
schaffers, d, 128, 19.26, 0.34854238
schaffers, d, 128, 22.51, 0.35241538
schaffers, d, 128, 22.46, 0.35908980
schaffers, d, 128, 22.67, 0.35683473
schaffers, d, 128, 22.61, 0.35570882
schaffers, d, 128, 22.40, 0.35773270
schaffers, d, 128, 22.47, 0.35503349
schaffers, d, 128, 22.54, 0.35915328
schaffers, d, 128, 22.76, 0.35764332
schaffers, d, 128, 22.56, 0.35671072
schaffers, d, 128, 22.26, 0.35336546
schaffers, d, 128, 19.14, 0.34774677
schaffers, d, 128, 22.10, 0.35800675
schaffers, d, 128, 22.48, 0.35457321
schaffers, d, 128, 22.06, 0.35226042
schaffers, d, 128, 22.92, 0.35698684
schaffers, d, 128, 19.84, 0.34960402
schaffers, d, 128, 22.37, 0.35509044
schaffers, d, 128, 22.43, 0.35877889
schaffers, d, 128, 23.01, 0.35289542
schaffers, d, 256, 44.78, 0.71441095
schaffers, d, 256, 44.57, 0.71333738
schaffers, d, 256, 40.95, 0.70094632
schaffers, d, 256, 44.20, 0.70336821
schaffers, d, 256, 43.76, 0.70413038
schaffers, d, 256, 43.88, 0.70233288
schaffers, d, 256, 43.47, 0.70579304
schaffers, d, 256, 43.83, 0.71259331
schaffers, d, 256, 44.91, 0.70283126
schaffers, d, 256, 44.00, 0.70171907
schaffers, d, 256, 44.68, 0.70469298
schaffers, d, 256, 44.07, 0.71222286
schaffers, d, 256, 43.96, 0.70846690
schaffers, d, 256, 39.89, 0.69309249
schaffers, d, 256, 40.46, 0.70114318
schaffers, d, 256, 43.85, 0.70983718
schaffers, d, 256, 43.62, 0.71107935
schaffers, d, 256, 43.11, 0.70625619
schaffers, d, 256, 42.95, 0.70137206
schaffers, d, 256, 44.21, 0.70969386
schaffers, d, 256, 43.69, 0.70620938
schaffers, d, 256, 44.14, 0.70399303
schaffers, d, 256, 44.27, 0.71174347
schaffers, d, 256, 44.72, 0.70191039
schaffers, d, 256, 44.20, 0.71393085
schaffers, d, 256, 43.59, 0.71228064
schaffers, d, 256, 43.96, 0.71277571
schaffers, d, 256, 40.53, 0.69929297
schaffers, d, 256, 40.12, 0.69923405
schaffers, d, 256, 40.75, 0.70034661
schaffers, d, 512, 83.55, 1.37685977
schaffers, d, 512, 85.81, 1.41952333
schaffers, d, 512, 85.15, 1.41560185
schaffers, d, 512, 85.56, 1.40230953
schaffers, d, 512, 83.42, 1.37567298
schaffers, d, 512, 89.47, 1.38671868
schaffers, d, 512, 86.52, 1.40938291
schaffers, d, 512, 83.63, 1.40158424
schaffers, d, 512, 86.71, 1.40552272
schaffers, d, 512, 87.22, 1.41956121
schaffers, d, 512, 85.40, 1.39759210
schaffers, d, 512, 87.43, 1.41030155
schaffers, d, 512, 86.02, 1.41772326
schaffers, d, 512, 83.48, 1.39854160
schaffers, d, 512, 84.34, 1.38580756
schaffers, d, 512, 87.14, 1.41995710
schaffers, d, 512, 84.01, 1.38279478
schaffers, d, 512, 86.82, 1.42302928
schaffers, d, 512, 86.82, 1.40381449
schaffers, d, 512, 87.17, 1.41044445
schaffers, d, 512, 88.42, 1.41400700
schaffers, d, 512, 88.77, 1.40786825
schaffers, d, 512, 84.94, 1.38154221
schaffers, d, 512, 90.37, 1.40775619
schaffers, d, 512, 84.26, 1.39862927
schaffers, d, 512, 87.14, 1.40653823
schaffers, d, 512, 86.99, 1.40969422
schaffers, d, 512, 86.59, 1.40683535
schaffers, d, 512, 84.10, 1.41012691
schaffers, d, 512, 83.13, 1.40143248
schwefel, f, 128, 3.59, 0.08515286
schwefel, f, 128, 3.61, 0.08460245
schwefel, f, 128, 3.69, 0.08678858
schwefel, f, 128, 3.79, 0.08522969
schwefel, f, 128, 3.79, 0.08447961
schwefel, f, 128, 3.75, 0.08552139
schwefel, f, 128, 3.75, 0.08560294
schwefel, f, 128, 3.74, 0.08636162
schwefel, f, 128, 3.72, 0.08494086
schwefel, f, 128, 3.73, 0.08527623
schwefel, f, 128, 3.74, 0.08518080
schwefel, f, 128, 3.74, 0.08567688
schwefel, f, 128, 3.83, 0.08367289
schwefel, f, 128, 3.89, 0.08474237
schwefel, f, 128, 3.77, 0.08605805
schwefel, f, 128, 3.78, 0.08497518
schwefel, f, 128, 3.78, 0.08559373
schwefel, f, 128, 3.87, 0.08645906
schwefel, f, 128, 3.87, 0.08589610
schwefel, f, 128, 3.84, 0.08491384
schwefel, f, 128, 3.84, 0.08450302
schwefel, f, 128, 3.82, 0.08525344
schwefel, f, 128, 3.88, 0.08388767
schwefel, f, 128, 3.81, 0.08489725
schwefel, f, 128, 3.88, 0.08516495
schwefel, f, 128, 3.80, 0.08644279
schwefel, f, 128, 3.83, 0.08463562
schwefel, f, 128, 3.91, 0.08565671
schwefel, f, 128, 3.88, 0.08462773
schwefel, f, 128, 3.89, 0.08358567
schwefel, f, 256, 10.78, 0.16623959
schwefel, f, 256, 10.42, 0.16754381
schwefel, f, 256, 10.66, 0.16763112
schwefel, f, 256, 10.56, 0.16703464
schwefel, f, 256, 10.53, 0.16557256
schwefel, f, 256, 10.37, 0.16577077
schwefel, f, 256, 10.37, 0.16568966
schwefel, f, 256, 10.22, 0.16796952
schwefel, f, 256, 10.46, 0.16496656
schwefel, f, 256, 10.69, 0.16966423
schwefel, f, 256, 10.35, 0.16613373
schwefel, f, 256, 10.39, 0.16644807
schwefel, f, 256, 10.32, 0.16717539
schwefel, f, 256, 10.37, 0.16618998
schwefel, f, 256, 10.61, 0.16623575
schwefel, f, 256, 10.34, 0.16324829
schwefel, f, 256, 10.28, 0.16740977
schwefel, f, 256, 10.35, 0.16716541
schwefel, f, 256, 10.33, 0.16567273
schwefel, f, 256, 10.24, 0.16714142
schwefel, f, 256, 10.57, 0.16564511
schwefel, f, 256, 10.35, 0.16372779
schwefel, f, 256, 10.20, 0.16572054
schwefel, f, 256, 10.40, 0.16848480
schwefel, f, 256, 11.16, 0.16636010
schwefel, f, 256, 10.38, 0.16492437
schwefel, f, 256, 10.39, 0.16740015
schwefel, f, 256, 10.36, 0.16458640
schwefel, f, 256, 10.52, 0.16590215
schwefel, f, 256, 10.41, 0.16552806
schwefel, f, 512, 20.16, 0.32652754
schwefel, f, 512, 20.18, 0.32269951
schwefel, f, 512, 19.99, 0.32357693
schwefel, f, 512, 20.18, 0.32460465
schwefel, f, 512, 20.16, 0.32642894
schwefel, f, 512, 19.66, 0.32980755
schwefel, f, 512, 20.11, 0.32376171
schwefel, f, 512, 20.11, 0.32941257
schwefel, f, 512, 20.04, 0.32405015
schwefel, f, 512, 19.73, 0.33092733
schwefel, f, 512, 19.77, 0.32114181
schwefel, f, 512, 19.68, 0.32918207
schwefel, f, 512, 19.51, 0.32489998
schwefel, f, 512, 19.50, 0.32654966
schwefel, f, 512, 19.91, 0.32938048
schwefel, f, 512, 19.65, 0.31984627
schwefel, f, 512, 19.36, 0.32927656
schwefel, f, 512, 19.48, 0.32480722
schwefel, f, 512, 19.92, 0.32472570
schwefel, f, 512, 19.78, 0.32672368
schwefel, f, 512, 19.46, 0.32132534
schwefel, f, 512, 19.20, 0.32597932
schwefel, f, 512, 19.09, 0.32108640
schwefel, f, 512, 22.83, 0.33139653
schwefel, f, 512, 21.35, 0.32338156
schwefel, f, 512, 20.15, 0.32603951
schwefel, f, 512, 20.13, 0.32138096
schwefel, f, 512, 19.79, 0.32675475
schwefel, f, 512, 19.73, 0.33003583
schwefel, f, 512, 19.77, 0.32425233
schwefel, d, 128, 6.94, 0.11721931
schwefel, d, 128, 7.03, 0.11795973
schwefel, d, 128, 6.86, 0.11898674
schwefel, d, 128, 7.17, 0.11748283
schwefel, d, 128, 6.81, 0.11851517
schwefel, d, 128, 6.92, 0.11846309
schwefel, d, 128, 6.91, 0.11954011
schwefel, d, 128, 6.88, 0.11793862
schwefel, d, 128, 6.93, 0.11808392
schwefel, d, 128, 6.95, 0.11841523
schwefel, d, 128, 7.13, 0.11935377
schwefel, d, 128, 7.14, 0.11759500
schwefel, d, 128, 7.42, 0.12720263
schwefel, d, 128, 7.70, 0.11940135
schwefel, d, 128, 7.59, 0.11851662
schwefel, d, 128, 7.32, 0.11757079
schwefel, d, 128, 7.15, 0.11701708
schwefel, d, 128, 6.92, 0.11918444
schwefel, d, 128, 7.03, 0.11771835
schwefel, d, 128, 7.06, 0.11886347
schwefel, d, 128, 7.05, 0.11701498
schwefel, d, 128, 7.20, 0.11616853
schwefel, d, 128, 7.05, 0.11983744
schwefel, d, 128, 7.03, 0.11925860
schwefel, d, 128, 6.98, 0.11734716
schwefel, d, 128, 6.94, 0.11905294
schwefel, d, 128, 6.99, 0.11720716
schwefel, d, 128, 6.84, 0.11919287
schwefel, d, 128, 7.00, 0.11797586
schwefel, d, 128, 7.09, 0.11764556
schwefel, d, 256, 13.58, 0.22908820
schwefel, d, 256, 13.63, 0.23017518
schwefel, d, 256, 13.62, 0.23121287
schwefel, d, 256, 13.50, 0.23210342
schwefel, d, 256, 13.34, 0.22703604
schwefel, d, 256, 13.76, 0.23316368
schwefel, d, 256, 14.35, 0.23362074
schwefel, d, 256, 13.49, 0.22963789
schwefel, d, 256, 13.47, 0.23507833
schwefel, d, 256, 13.26, 0.23065626
schwefel, d, 256, 13.23, 0.22615407
schwefel, d, 256, 13.13, 0.23280152
schwefel, d, 256, 13.23, 0.23131541
schwefel, d, 256, 13.22, 0.22967034
schwefel, d, 256, 13.21, 0.23116328
schwefel, d, 256, 13.29, 0.22957295
schwefel, d, 256, 13.30, 0.22376183
schwefel, d, 256, 13.40, 0.22687332
schwefel, d, 256, 13.41, 0.23233949
schwefel, d, 256, 13.30, 0.23197087
schwefel, d, 256, 13.18, 0.23260962
schwefel, d, 256, 13.47, 0.22726833
schwefel, d, 256, 13.61, 0.22869465
schwefel, d, 256, 13.76, 0.22963143
schwefel, d, 256, 13.91, 0.23265771
schwefel, d, 256, 14.29, 0.22795085
schwefel, d, 256, 14.06, 0.22886118
schwefel, d, 256, 13.71, 0.23325008
schwefel, d, 256, 13.92, 0.23138875
schwefel, d, 256, 13.51, 0.23309439
schwefel, d, 512, 29.11, 0.46025513
schwefel, d, 512, 29.23, 0.45333164
schwefel, d, 512, 29.95, 0.45621029
schwefel, d, 512, 30.01, 0.45842520
schwefel, d, 512, 29.83, 0.45998399
schwefel, d, 512, 29.60, 0.45776562
schwefel, d, 512, 29.55, 0.45617497
schwefel, d, 512, 29.49, 0.45169856
schwefel, d, 512, 29.17, 0.45655630
schwefel, d, 512, 29.45, 0.45927952
schwefel, d, 512, 29.45, 0.45548745
schwefel, d, 512, 26.74, 0.44561771
schwefel, d, 512, 29.56, 0.45239054
schwefel, d, 512, 29.21, 0.45482996
schwefel, d, 512, 28.90, 0.45435661
schwefel, d, 512, 28.91, 0.45110068
schwefel, d, 512, 30.02, 0.45553800
schwefel, d, 512, 29.86, 0.45564713
schwefel, d, 512, 29.70, 0.46039520
schwefel, d, 512, 29.76, 0.45658578
schwefel, d, 512, 29.22, 0.45862667
schwefel, d, 512, 29.16, 0.45270380
schwefel, d, 512, 29.30, 0.45390657
schwefel, d, 512, 29.86, 0.45557600
schwefel, d, 512, 29.07, 0.45685579
schwefel, d, 512, 28.78, 0.45933925
schwefel, d, 512, 29.00, 0.45511144
schwefel, d, 512, 28.86, 0.45169702
schwefel, d, 512, 25.44, 0.44586986
schwefel, d, 512, 25.64, 0.44686787
sharp_ridge, f, 128, 3.61, 0.05683641
sharp_ridge, f, 128, 3.80, 0.05691553
sharp_ridge, f, 128, 3.78, 0.05621672
sharp_ridge, f, 128, 3.69, 0.05756454
sharp_ridge, f, 128, 3.69, 0.05872583
sharp_ridge, f, 128, 3.95, 0.05757772
sharp_ridge, f, 128, 3.78, 0.05767197
sharp_ridge, f, 128, 3.89, 0.05656650
sharp_ridge, f, 128, 3.80, 0.05797927
sharp_ridge, f, 128, 3.94, 0.05816336
sharp_ridge, f, 128, 3.96, 0.05776050
sharp_ridge, f, 128, 3.82, 0.05747835
sharp_ridge, f, 128, 3.87, 0.05738496
sharp_ridge, f, 128, 3.95, 0.05637234
sharp_ridge, f, 128, 3.87, 0.05650471
sharp_ridge, f, 128, 4.22, 0.05724507
sharp_ridge, f, 128, 3.85, 0.05735818
sharp_ridge, f, 128, 4.08, 0.05757386
sharp_ridge, f, 128, 3.98, 0.05798033
sharp_ridge, f, 128, 4.11, 0.05726310
sharp_ridge, f, 128, 3.85, 0.05704488
sharp_ridge, f, 128, 3.89, 0.05722114
sharp_ridge, f, 128, 3.89, 0.05696379
sharp_ridge, f, 128, 3.93, 0.05810476
sharp_ridge, f, 128, 3.80, 0.05633461
sharp_ridge, f, 128, 3.87, 0.05727472
sharp_ridge, f, 128, 3.86, 0.05631725
sharp_ridge, f, 128, 3.86, 0.05730542
sharp_ridge, f, 128, 3.85, 0.05875862
sharp_ridge, f, 128, 3.83, 0.05743535
sharp_ridge, f, 256, 7.18, 0.11100655
sharp_ridge, f, 256, 7.19, 0.11188608
sharp_ridge, f, 256, 7.24, 0.11017075
sharp_ridge, f, 256, 7.11, 0.11212935
sharp_ridge, f, 256, 7.23, 0.10949814
sharp_ridge, f, 256, 7.25, 0.11215590
sharp_ridge, f, 256, 7.10, 0.11267401
sharp_ridge, f, 256, 7.23, 0.11143633
sharp_ridge, f, 256, 7.11, 0.10898302
sharp_ridge, f, 256, 7.06, 0.11013800
sharp_ridge, f, 256, 7.07, 0.11236637
sharp_ridge, f, 256, 7.09, 0.11168839
sharp_ridge, f, 256, 6.99, 0.11228607
sharp_ridge, f, 256, 7.01, 0.10929711
sharp_ridge, f, 256, 6.98, 0.11200349
sharp_ridge, f, 256, 7.01, 0.11210630
sharp_ridge, f, 256, 6.92, 0.11214796
sharp_ridge, f, 256, 7.14, 0.11144563
sharp_ridge, f, 256, 7.10, 0.11118413
sharp_ridge, f, 256, 7.05, 0.10903621
sharp_ridge, f, 256, 7.35, 0.11039460
sharp_ridge, f, 256, 7.26, 0.11108284
sharp_ridge, f, 256, 7.20, 0.11103241
sharp_ridge, f, 256, 7.20, 0.10903617
sharp_ridge, f, 256, 7.14, 0.10934136
sharp_ridge, f, 256, 7.08, 0.11238866
sharp_ridge, f, 256, 6.99, 0.11061050
sharp_ridge, f, 256, 7.04, 0.11206551
sharp_ridge, f, 256, 6.93, 0.11061087
sharp_ridge, f, 256, 7.03, 0.10920751
sharp_ridge, f, 512, 13.85, 0.21711453
sharp_ridge, f, 512, 13.55, 0.21595745
sharp_ridge, f, 512, 13.46, 0.21981066
sharp_ridge, f, 512, 13.17, 0.21718578
sharp_ridge, f, 512, 13.11, 0.21906691
sharp_ridge, f, 512, 13.13, 0.21820893
sharp_ridge, f, 512, 13.13, 0.21741161
sharp_ridge, f, 512, 13.11, 0.21911233
sharp_ridge, f, 512, 12.97, 0.21870266
sharp_ridge, f, 512, 13.02, 0.21813944
sharp_ridge, f, 512, 13.32, 0.21451789
sharp_ridge, f, 512, 13.18, 0.21709739
sharp_ridge, f, 512, 13.32, 0.21718544
sharp_ridge, f, 512, 13.23, 0.21350955
sharp_ridge, f, 512, 13.25, 0.21711935
sharp_ridge, f, 512, 13.26, 0.21467056
sharp_ridge, f, 512, 13.31, 0.21703626
sharp_ridge, f, 512, 13.23, 0.21928796
sharp_ridge, f, 512, 13.27, 0.21461996
sharp_ridge, f, 512, 13.40, 0.21975180
sharp_ridge, f, 512, 13.45, 0.21931341
sharp_ridge, f, 512, 13.14, 0.21639009
sharp_ridge, f, 512, 13.37, 0.21340936
sharp_ridge, f, 512, 13.19, 0.21940106
sharp_ridge, f, 512, 13.34, 0.21884617
sharp_ridge, f, 512, 13.22, 0.21995971
sharp_ridge, f, 512, 13.32, 0.21678587
sharp_ridge, f, 512, 13.17, 0.21944935
sharp_ridge, f, 512, 13.17, 0.21905010
sharp_ridge, f, 512, 13.48, 0.21982573
sharp_ridge, d, 128, 3.76, 0.06851227
sharp_ridge, d, 128, 3.73, 0.06829783
sharp_ridge, d, 128, 3.72, 0.06785946
sharp_ridge, d, 128, 3.75, 0.06836312
sharp_ridge, d, 128, 3.80, 0.06736206
sharp_ridge, d, 128, 3.68, 0.06755802
sharp_ridge, d, 128, 3.81, 0.06849720
sharp_ridge, d, 128, 3.73, 0.06702829
sharp_ridge, d, 128, 3.84, 0.06710191
sharp_ridge, d, 128, 3.76, 0.06796471
sharp_ridge, d, 128, 3.85, 0.06670508
sharp_ridge, d, 128, 3.83, 0.06911995
sharp_ridge, d, 128, 3.73, 0.06781324
sharp_ridge, d, 128, 3.90, 0.06724996
sharp_ridge, d, 128, 3.76, 0.06658403
sharp_ridge, d, 128, 3.72, 0.06694321
sharp_ridge, d, 128, 3.97, 0.06751923
sharp_ridge, d, 128, 3.76, 0.06640576
sharp_ridge, d, 128, 3.69, 0.06834805
sharp_ridge, d, 128, 3.87, 0.06801764
sharp_ridge, d, 128, 3.68, 0.06893138
sharp_ridge, d, 128, 3.79, 0.06717145
sharp_ridge, d, 128, 3.68, 0.06873648
sharp_ridge, d, 128, 3.80, 0.06754203
sharp_ridge, d, 128, 3.76, 0.06720336
sharp_ridge, d, 128, 3.91, 0.06732903
sharp_ridge, d, 128, 3.78, 0.06693726
sharp_ridge, d, 128, 3.76, 0.06732122
sharp_ridge, d, 128, 3.72, 0.06829908
sharp_ridge, d, 128, 4.00, 0.06795520
sharp_ridge, d, 256, 7.14, 0.12951585
sharp_ridge, d, 256, 6.99, 0.12957768
sharp_ridge, d, 256, 7.03, 0.12801286
sharp_ridge, d, 256, 7.05, 0.13035670
sharp_ridge, d, 256, 7.11, 0.13237526
sharp_ridge, d, 256, 7.06, 0.12937556
sharp_ridge, d, 256, 7.27, 0.13172551
sharp_ridge, d, 256, 7.29, 0.13159254
sharp_ridge, d, 256, 7.53, 0.13005989
sharp_ridge, d, 256, 7.10, 0.13138850
sharp_ridge, d, 256, 7.13, 0.13146381
sharp_ridge, d, 256, 7.22, 0.13232495
sharp_ridge, d, 256, 7.12, 0.12871710
sharp_ridge, d, 256, 7.13, 0.12819039
sharp_ridge, d, 256, 7.13, 0.13123812
sharp_ridge, d, 256, 7.08, 0.13063775
sharp_ridge, d, 256, 7.02, 0.12995062
sharp_ridge, d, 256, 7.02, 0.13216805
sharp_ridge, d, 256, 7.02, 0.13041135
sharp_ridge, d, 256, 7.21, 0.12962999
sharp_ridge, d, 256, 7.23, 0.13223806
sharp_ridge, d, 256, 7.14, 0.13094258
sharp_ridge, d, 256, 7.02, 0.13201372
sharp_ridge, d, 256, 7.14, 0.13229533
sharp_ridge, d, 256, 6.96, 0.13074045
sharp_ridge, d, 256, 7.01, 0.12905818
sharp_ridge, d, 256, 7.08, 0.13230834
sharp_ridge, d, 256, 6.99, 0.12933204
sharp_ridge, d, 256, 6.96, 0.13003259
sharp_ridge, d, 256, 6.95, 0.13104978
sharp_ridge, d, 512, 16.74, 0.25143016
sharp_ridge, d, 512, 16.78, 0.25519349
sharp_ridge, d, 512, 16.52, 0.25523713
sharp_ridge, d, 512, 16.74, 0.25232299
sharp_ridge, d, 512, 16.38, 0.25754957
sharp_ridge, d, 512, 16.43, 0.25319238
sharp_ridge, d, 512, 16.52, 0.25482863
sharp_ridge, d, 512, 16.36, 0.25657443
sharp_ridge, d, 512, 16.52, 0.25934221
sharp_ridge, d, 512, 17.03, 0.25240205
sharp_ridge, d, 512, 17.32, 0.25654123
sharp_ridge, d, 512, 16.78, 0.25432455
sharp_ridge, d, 512, 16.79, 0.25727279
sharp_ridge, d, 512, 16.43, 0.25258755
sharp_ridge, d, 512, 13.40, 0.24542704
sharp_ridge, d, 512, 16.63, 0.25582935
sharp_ridge, d, 512, 16.66, 0.25679579
sharp_ridge, d, 512, 16.66, 0.25347977
sharp_ridge, d, 512, 16.47, 0.25348538
sharp_ridge, d, 512, 16.58, 0.25794563
sharp_ridge, d, 512, 16.71, 0.25643421
sharp_ridge, d, 512, 16.79, 0.25675975
sharp_ridge, d, 512, 16.65, 0.25612535
sharp_ridge, d, 512, 16.56, 0.25413469
sharp_ridge, d, 512, 16.40, 0.25565024
sharp_ridge, d, 512, 16.31, 0.25744023
sharp_ridge, d, 512, 16.50, 0.25391308
sharp_ridge, d, 512, 16.22, 0.25956250
sharp_ridge, d, 512, 16.58, 0.25851387
sharp_ridge, d, 512, 16.45, 0.25611296
sphere, f, 128, 3.74, 0.05615991
sphere, f, 128, 4.52, 0.05672098
sphere, f, 128, 4.11, 0.05707790
sphere, f, 128, 4.01, 0.05654155
sphere, f, 128, 4.14, 0.05740455
sphere, f, 128, 3.76, 0.05606880
sphere, f, 128, 3.83, 0.05526257
sphere, f, 128, 3.77, 0.05627744
sphere, f, 128, 3.80, 0.05678907
sphere, f, 128, 3.94, 0.05578518
sphere, f, 128, 3.80, 0.05610139
sphere, f, 128, 3.92, 0.05562759
sphere, f, 128, 3.81, 0.05536100
sphere, f, 128, 3.80, 0.05696191
sphere, f, 128, 3.80, 0.05689335
sphere, f, 128, 3.77, 0.05646433
sphere, f, 128, 3.77, 0.05656639
sphere, f, 128, 3.79, 0.05562407
sphere, f, 128, 3.80, 0.05734468
sphere, f, 128, 3.72, 0.05821515
sphere, f, 128, 3.73, 0.05649347
sphere, f, 128, 3.82, 0.05606395
sphere, f, 128, 3.79, 0.05689952
sphere, f, 128, 3.83, 0.05737142
sphere, f, 128, 3.82, 0.05656606
sphere, f, 128, 3.81, 0.05593576
sphere, f, 128, 3.97, 0.05687064
sphere, f, 128, 3.86, 0.05572370
sphere, f, 128, 3.78, 0.05757996
sphere, f, 128, 3.82, 0.05810121
sphere, f, 256, 7.00, 0.11105426
sphere, f, 256, 7.06, 0.11019481
sphere, f, 256, 7.13, 0.11199871
sphere, f, 256, 6.96, 0.11111489
sphere, f, 256, 7.06, 0.10952834
sphere, f, 256, 6.99, 0.11124989
sphere, f, 256, 6.99, 0.11177279
sphere, f, 256, 7.08, 0.11181835
sphere, f, 256, 7.00, 0.11094256
sphere, f, 256, 6.96, 0.11086971
sphere, f, 256, 7.03, 0.11047308
sphere, f, 256, 6.96, 0.10980493
sphere, f, 256, 7.17, 0.11011139
sphere, f, 256, 7.08, 0.11113319
sphere, f, 256, 7.05, 0.11051584
sphere, f, 256, 7.04, 0.11142196
sphere, f, 256, 7.04, 0.11032790
sphere, f, 256, 6.99, 0.11143707
sphere, f, 256, 6.99, 0.11160249
sphere, f, 256, 6.93, 0.11157798
sphere, f, 256, 7.04, 0.11146489
sphere, f, 256, 6.93, 0.11201808
sphere, f, 256, 7.02, 0.11102799
sphere, f, 256, 6.99, 0.10982796
sphere, f, 256, 6.99, 0.11152638
sphere, f, 256, 7.03, 0.11047141
sphere, f, 256, 6.99, 0.11082425
sphere, f, 256, 7.08, 0.11061752
sphere, f, 256, 6.96, 0.10864599
sphere, f, 256, 6.98, 0.11040282
sphere, f, 512, 13.59, 0.21641882
sphere, f, 512, 13.67, 0.21869334
sphere, f, 512, 13.47, 0.21562857
sphere, f, 512, 13.43, 0.21462690
sphere, f, 512, 13.72, 0.21333671
sphere, f, 512, 13.71, 0.21655339
sphere, f, 512, 13.67, 0.21901759
sphere, f, 512, 13.80, 0.21606118
sphere, f, 512, 13.76, 0.21832025
sphere, f, 512, 13.90, 0.21543412
sphere, f, 512, 13.64, 0.21684493
sphere, f, 512, 13.56, 0.21525555
sphere, f, 512, 13.45, 0.21770611
sphere, f, 512, 13.58, 0.21702474
sphere, f, 512, 13.37, 0.21880529
sphere, f, 512, 13.40, 0.21509682
sphere, f, 512, 13.51, 0.21559773
sphere, f, 512, 13.58, 0.21761921
sphere, f, 512, 13.48, 0.21962809
sphere, f, 512, 13.87, 0.21695846
sphere, f, 512, 13.89, 0.21923507
sphere, f, 512, 14.06, 0.21606814
sphere, f, 512, 13.63, 0.21828549
sphere, f, 512, 13.70, 0.21205001
sphere, f, 512, 14.28, 0.21554586
